label,iteration,start_unix_s,wall_ms,cuda_ms
uma_2g,193,1788082651.935918,0.539127,0.486048
uma_2g,194,1788082651.936469,0.534116,0.490208
uma_2g,195,1788082651.937015,0.495190,0.450272
uma_2g,196,1788082651.937523,0.467773,0.423680
uma_2g,197,1788082651.938003,0.495922,0.449888
uma_2g,198,1788082651.938511,0.462079,0.416384
uma_2g,199,1788082651.938985,0.487894,0.442944
uma_2g,200,1788082651.939486,0.488005,0.447680
uma_2g,201,1788082651.939992,0.533987,0.492128
uma_2g,202,1788082651.940538,0.556367,0.509984
uma_2g,203,1788082651.941106,0.463013,0.419776
uma_2g,204,1788082651.941581,0.490505,0.444352
uma_2g,205,1788082651.942085,0.487662,0.445088
uma_2g,206,1788082651.942584,0.474820,0.432544
uma_2g,207,1788082651.943071,0.495635,0.451776
uma_2g,208,1788082651.943579,0.462931,0.416832
uma_2g,209,1788082651.944054,0.490033,0.446112
uma_2g,210,1788082651.944556,0.478301,0.437536
uma_2g,211,1788082651.945046,0.481810,0.440480
uma_2g,212,1788082651.945539,0.492587,0.447616
uma_2g,213,1788082651.946045,0.464087,0.419712
uma_2g,214,1788082651.946522,0.496570,0.449888
uma_2g,215,1788082651.947031,0.476523,0.436736
uma_2g,216,1788082651.947519,0.488329,0.443808
uma_2g,217,1788082651.948020,0.491218,0.444320
uma_2g,218,1788082651.948524,0.459134,0.417696
uma_2g,219,1788082651.948995,0.495811,0.451200
uma_2g,220,1788082651.949503,0.476560,0.432896
uma_2g,221,1788082651.949991,0.486254,0.442912
uma_2g,222,1788082651.950490,0.494217,0.448736
uma_2g,223,1788082651.950996,0.473949,0.428416
uma_2g,224,1788082651.951482,0.489273,0.447136
uma_2g,225,1788082651.951988,0.496995,0.453408
uma_2g,226,1788082651.952498,0.530367,0.485248
uma_2g,227,1788082651.953040,0.482440,0.441184
uma_2g,228,1788082651.953534,0.468560,0.427424
uma_2g,229,1788082651.954015,0.487228,0.445248
uma_2g,230,1788082651.954515,0.462209,0.421792
uma_2g,231,1788082651.954990,0.482533,0.442912
uma_2g,232,1788082651.955484,0.486755,0.448000
uma_2g,233,1788082651.955990,0.543218,0.492896
uma_2g,234,1788082651.956546,0.526654,0.485344
uma_2g,235,1788082651.957084,0.460763,0.417920
uma_2g,236,1788082651.957557,0.492375,0.447616
uma_2g,237,1788082651.958063,0.481514,0.443232
uma_2g,238,1788082651.958556,0.490959,0.447616
uma_2g,239,1788082651.959060,0.489709,0.447808
uma_2g,240,1788082651.959561,0.462431,0.420096
uma_2g,241,1788082651.960036,0.496598,0.453568
uma_2g,242,1788082651.960545,0.479634,0.437952
uma_2g,243,1788082651.961035,0.485097,0.442688
uma_2g,244,1788082651.961534,0.487301,0.442176
uma_2g,245,1788082651.962033,0.463643,0.420704
uma_2g,246,1788082651.962508,0.491088,0.449536
uma_2g,247,1788082651.963012,0.473940,0.435744
uma_2g,248,1788082651.963497,0.492144,0.441248
uma_2g,249,1788082651.964003,0.497357,0.451520
uma_2g,250,1788082651.964514,0.458903,0.415488
uma_2g,251,1788082651.964985,0.487459,0.447008
uma_2g,252,1788082651.965485,0.472329,0.430304
uma_2g,253,1788082651.965969,0.487542,0.446080
uma_2g,254,1788082651.966469,0.503153,0.452928
uma_2g,255,1788082651.966984,0.469338,0.431392
uma_2g,256,1788082651.967465,0.488763,0.447744
uma_2g,257,1788082651.967967,0.502920,0.451648
uma_2g,258,1788082651.968484,0.535171,0.490240
uma_2g,259,1788082651.969031,0.492727,0.450784
uma_2g,260,1788082651.969536,0.481737,0.438272
uma_2g,261,1788082651.970030,0.489450,0.442656
uma_2g,262,1788082651.970533,0.457513,0.412960
uma_2g,263,1788082651.971003,0.499171,0.454560
uma_2g,264,1788082651.971515,0.478763,0.437920
uma_2g,265,1788082651.972005,0.507311,0.463712
uma_2g,266,1788082651.972525,0.518857,0.476032
uma_2g,267,1788082651.973055,0.495218,0.441568
uma_2g,268,1788082651.973562,0.492737,0.448672
uma_2g,269,1788082651.974068,0.490301,0.449664
uma_2g,270,1788082651.974569,0.484023,0.437920
uma_2g,271,1788082651.975066,0.508579,0.462144
uma_2g,272,1788082651.975587,0.463106,0.416768
uma_2g,273,1788082651.976063,0.499700,0.452800
uma_2g,274,1788082651.976575,0.479134,0.439264
uma_2g,275,1788082651.977066,0.501134,0.455232
uma_2g,276,1788082651.977578,0.504005,0.456352
uma_2g,277,1788082651.978094,0.468189,0.421728
uma_2g,278,1788082651.978574,0.501098,0.455904
uma_2g,279,1788082651.979084,0.455718,0.417024
uma_2g,280,1788082651.979548,0.468098,0.430976
uma_2g,281,1788082651.980030,0.476662,0.438528
uma_2g,282,1788082651.980515,0.438819,0.403104
uma_2g,283,1788082651.980962,0.471968,0.433888
uma_2g,284,1788082651.981442,0.462837,0.419872
uma_2g,285,1788082651.981910,0.462440,0.429536
uma_2g,286,1788082651.982379,0.475052,0.436096
uma_2g,287,1788082651.982862,0.434365,0.400736
uma_2g,288,1788082651.983302,0.466616,0.434112
uma_2g,289,1788082651.983774,0.473764,0.431520
uma_2g,290,1788082651.984260,0.487848,0.443168
uma_2g,291,1788082651.984760,0.498283,0.453120
uma_2g,292,1788082651.985271,0.468050,0.423136
uma_2g,293,1788082651.985751,0.492375,0.447040
uma_2g,294,1788082651.986255,0.477032,0.436960
uma_2g,295,1788082651.986742,0.488662,0.446464
uma_2g,296,1788082651.987244,0.503857,0.459904
uma_2g,297,1788082651.987759,0.492820,0.449312
uma_2g,298,1788082651.988265,0.538135,0.478816
uma_2g,299,1788082651.988815,0.508265,0.465184
uma_2g,300,1788082651.989335,0.494542,0.449856
uma_2g,301,1788082651.989842,0.490533,0.450240
uma_2g,302,1788082651.990344,0.474302,0.430432
uma_2g,303,1788082651.990831,0.541116,0.496960
uma_2g,304,1788082651.991384,0.494552,0.449312
uma_2g,305,1788082651.991891,0.492172,0.449856
uma_2g,306,1788082651.992395,0.489431,0.450176
uma_2g,307,1788082651.992897,0.479921,0.438336
uma_2g,308,1788082651.993389,0.498931,0.455808
uma_2g,309,1788082651.993900,0.459700,0.413536
uma_2g,310,1788082651.994372,0.493635,0.449472
uma_2g,311,1788082651.994878,0.477801,0.436800
uma_2g,312,1788082651.995368,0.490226,0.443776
uma_2g,313,1788082651.995869,0.493606,0.448160
uma_2g,314,1788082651.996375,0.460328,0.414272
uma_2g,315,1788082651.996848,0.495765,0.449696
uma_2g,316,1788082651.997356,0.475801,0.430432
uma_2g,317,1788082651.997844,0.487820,0.442880
uma_2g,318,1788082651.998344,0.502986,0.452160
uma_2g,319,1788082651.998859,0.467098,0.428224
uma_2g,320,1788082651.999338,0.483626,0.443072
uma_2g,321,1788082651.999834,0.461143,0.421504
uma_2g,322,1788082652.000309,0.498024,0.450336
uma_2g,323,1788082652.000820,0.479893,0.439264
uma_2g,324,1788082652.001312,0.481467,0.438144
uma_2g,325,1788082652.001806,0.493106,0.446464
uma_2g,326,1788082652.002311,0.464856,0.420384
uma_2g,327,1788082652.002788,0.495449,0.450528
uma_2g,328,1788082652.003295,0.478200,0.437504
uma_2g,329,1788082652.003785,0.490681,0.445312
uma_2g,330,1788082652.004288,0.495728,0.448832
uma_2g,331,1788082652.004797,0.457616,0.412640
uma_2g,332,1788082652.005267,0.495172,0.450400
uma_2g,333,1788082652.005774,0.466763,0.421280
uma_2g,334,1788082652.006253,0.499227,0.450176
uma_2g,335,1788082652.006766,0.487181,0.445824
uma_2g,336,1788082652.007264,0.470476,0.431648
uma_2g,337,1788082652.007747,0.528495,0.484736
uma_2g,338,1788082652.008288,0.491857,0.447264
uma_2g,339,1788082652.008792,0.516737,0.467584
uma_2g,340,1788082652.009321,0.492301,0.448256
uma_2g,341,1788082652.009825,0.483004,0.438048
uma_2g,342,1788082652.010319,0.498699,0.452000
uma_2g,343,1788082652.010904,0.520552,0.465856
uma_2g,344,1788082652.011441,0.532949,0.486400
uma_2g,345,1788082652.011998,0.472597,0.426080
uma_2g,346,1788082652.012484,0.499783,0.449184
uma_2g,347,1788082652.012996,0.490431,0.447584
uma_2g,348,1788082652.013498,0.487570,0.443552
uma_2g,349,1788082652.013998,0.493152,0.446624
uma_2g,350,1788082652.014503,0.473089,0.419968
uma_2g,351,1788082652.014990,0.493441,0.449312
uma_2g,352,1788082652.015496,0.478208,0.437472
uma_2g,353,1788082652.015992,0.497533,0.450592
uma_2g,354,1788082652.016503,0.498042,0.452256
uma_2g,355,1788082652.017013,0.468811,0.425600
uma_2g,356,1788082652.017494,0.492337,0.446432
uma_2g,357,1788082652.017999,0.462977,0.419040
uma_2g,358,1788082652.018474,0.489976,0.445728
uma_2g,359,1788082652.018977,0.488014,0.447360
uma_2g,360,1788082652.019476,0.487144,0.442624
uma_2g,361,1788082652.019975,0.514079,0.454304
uma_2g,362,1788082652.020504,0.469893,0.424000
uma_2g,363,1788082652.020986,0.487458,0.447616
uma_2g,364,1788082652.021485,0.472856,0.433952
uma_2g,365,1788082652.021969,0.490189,0.445952
uma_2g,366,1788082652.022472,0.506200,0.454048
uma_2g,367,1788082652.022991,0.458477,0.415136
uma_2g,368,1788082652.023463,0.488736,0.449760
uma_2g,369,1788082652.023963,0.519161,0.477504
uma_2g,370,1788082652.024495,0.538820,0.494048
uma_2g,371,1788082652.025046,0.501337,0.457664
uma_2g,372,1788082652.025559,0.468152,0.424832
uma_2g,373,1788082652.026039,0.494523,0.446656
uma_2g,374,1788082652.026546,0.460022,0.417344
